Name,Fill_rate,Normal_capacity,Reserve,Date
Al Wahda,0.7,3522.25,23.8,27/3/2018
El Kensera,91.7,216.4,198.4,27/3/2019
El Kensera,1.0,216.4,2.3,27/3/2018
Bin El Ouidane,66.2,1215.5,804.3,27/3/2019
Bin El Ouidane,9.8,1215.5,118.9,27/3/2018
Al Hanssali,59.4,668.2,396.9,27/3/2019
Al Hanssali,1.4,668.2,9.7,27/3/2018
Al Massira,24.1,2657.0,641.4,27/3/2019
Al Massira,0.5,2657.0,13.7,27/3/2018
Oued El Makhazine,95.8,672.9,644.4,28/3/2019
Oued El Makhazine,100.0,672.9,672.9,28/3/2018
Hassan II,70.0,392.3,274.8,28/3/2019
Hassan II,37.3,392.3,146.4,28/3/2018
Oued ZA,99.7,94.9,94.6,28/3/2019
Oued ZA,28.8,94.9,27.3,28/3/2018
Mohamed V,39.4,239.5,94.3,28/3/2019
Mohamed V,52.9,239.5,126.8,28/3/2018
Idriss 1er,89.8,1129.6,1014.3,28/3/2019
Idriss 1er,77.7,1129.6,878.0,28/3/2018
Al Wahda,64.8,3522.25,2283.94,28/3/2019
Al Wahda,87.9,3522.25,3095.3,28/3/2018
El Kensera,91.3,216.4,197.5,28/3/2019
El Kensera,93.0,216.4,201.3,28/3/2018
Bin El Ouidane,66.0,1215.5,802.4,28/3/2019
Bin El Ouidane,52.3,1215.5,636.1,28/3/2018
Al Hanssali,59.5,668.2,397.3,28/3/2019
Al Hanssali,98.0,668.2,654.6,28/3/2018
Al Massira,24.1,2657.0,641.4,28/3/2019
Al Massira,22.9,2657.0,609.2,28/3/2018
Oued El Makhazine,95.8,672.9,644.4,29/3/2019
Oued El Makhazine,100.0,672.9,672.9,29/3/2018
Hassan II,70.0,392.3,274.8,29/3/2019
Hassan II,37.5,392.3,147.1,29/3/2018
Oued ZA,99.7,94.9,94.6,29/3/2019
Oued ZA,29.2,94.9,27.7,29/3/2018
Mohamed V,38.8,239.5,93.0,29/3/2019
Mohamed V,53.7,239.5,128.5,29/3/2018
Idriss 1er,89.7,1129.6,1013.7,29/3/2019
Idriss 1er,78.3,1129.6,884.5,29/3/2018
Al Wahda,64.7,3522.25,2280.16,29/3/2019
Al Wahda,87.5,3522.25,3080.4,29/3/2018
El Kensera,90.9,216.4,196.6,29/3/2019
El Kensera,93.9,216.4,203.2,29/3/2018
Bin El Ouidane,66.0,1215.5,802.4,29/3/2019
Bin El Ouidane,52.6,1215.5,639.9,29/3/2018
Al Hanssali,59.6,668.2,398.0,29/3/2019
Al Hanssali,98.1,668.2,655.4,29/3/2018
Al Massira,24.1,2657.0,640.8,29/3/2019
Al Massira,23.0,2657.0,610.3,29/3/2018
Oued El Makhazine,95.7,672.9,644.0,1/4/2019
Oued El Makhazine,100.0,672.9,672.9,1/4/2018
Hassan II,70.0,392.3,274.8,1/4/2019
Hassan II,38.2,392.3,150.0,1/4/2018
Oued ZA,99.9,94.9,94.8,1/4/2019
Oued ZA,29.5,94.9,28.0,1/4/2018
Mohamed V,38.2,239.5,91.5,1/4/2019
Mohamed V,54.7,239.5,131.1,1/4/2018
Idriss 1er,89.9,1129.6,1015.8,1/4/2019
Idriss 1er,79.9,1129.6,902.1,1/4/2018
Al Wahda,64.5,3522.25,2271.67,1/4/2019
Al Wahda,86.0,3522.25,3030.1,1/4/2018
El Kensera,90.6,216.4,196.1,1/4/2019
El Kensera,95.0,216.4,205.5,1/4/2018
Bin El Ouidane,65.7,1215.5,798.1,1/4/2019
Bin El Ouidane,53.5,1215.5,650.8,1/4/2018
Al Hanssali,61.1,668.2,408.2,1/4/2019
Al Hanssali,98.5,668.2,658.0,1/4/2018
Al Massira,23.9,2657.0,636.0,1/4/2019
Al Massira,23.0,2657.0,611.8,1/4/2018
Oued El Makhazine,95.6,672.9,643.3,2/4/2019
Oued El Makhazine,100.0,672.9,672.9,2/4/2018
Hassan II,70.6,392.3,277.0,2/4/2019
Hassan II,38.2,392.3,149.7,2/4/2018
Oued ZA,100.0,94.9,94.9,2/4/2019
Oued ZA,29.6,94.9,28.1,2/4/2018
Mohamed V,39.2,239.5,93.9,2/4/2019
Mohamed V,54.0,239.5,129.4,2/4/2018
Idriss 1er,90.2,1129.6,1018.5,2/4/2019
Idriss 1er,80.3,1129.6,906.6,2/4/2018
Al Wahda,64.4,3522.25,2268.85,2/4/2019
Al Wahda,85.5,3522.25,3010.8,2/4/2018
El Kensera,91.0,216.4,197.0,2/4/2019
El Kensera,95.2,216.4,206.1,2/4/2018
Bin El Ouidane,65.7,1215.5,799.0,2/4/2019
Bin El Ouidane,53.9,1215.5,654.7,2/4/2018
Al Hanssali,61.1,668.2,408.0,2/4/2019
Al Hanssali,98.3,668.2,657.0,2/4/2018
Al Massira,23.8,2657.0,633.2,2/4/2019
Al Massira,23.0,2657.0,612.4,2/4/2018
Oued El Makhazine,95.6,672.9,642.9,3/4/2019
Oued El Makhazine,100.0,672.9,672.9,3/4/2018
Hassan II,70.6,392.3,277.0,3/4/2019
Hassan II,38.3,392.3,150.3,3/4/2018
Oued ZA,100.0,94.9,94.9,3/4/2019
Oued ZA,29.7,94.9,28.1,3/4/2018
Mohamed V,39.5,239.5,94.5,3/4/2019
Mohamed V,54.6,239.5,130.8,3/4/2018
Idriss 1er,90.4,1129.6,1020.6,3/4/2019
Idriss 1er,80.8,1129.6,912.2,3/4/2018
Al Wahda,64.3,3522.25,2265.10,3/4/2019
Al Wahda,85.1,3522.25,2998.4,3/4/2018
El Kensera,91.7,216.4,198.4,3/4/2019
El Kensera,95.6,216.4,206.8,3/4/2018
Bin El Ouidane,65.8,1215.5,800.1,3/4/2019
Bin El Ouidane,54.1,1215.5,657.3,3/4/2018
Al Hanssali,61.2,668.2,409.1,3/4/2019
Al Hanssali,98.2,668.2,655.9,3/4/2018
Al Massira,23.8,2657.0,632.2,3/4/2019
Al Massira,23.0,2657.0,611.8,3/4/2018
Oued El Makhazine,95.5,672.9,642.6,4/4/2019
Oued El Makhazine,99.7,672.9,671.0,4/4/2018
Hassan II,70.1,392.3,274.9,4/4/2019
Hassan II,38.5,392.3,150.9,4/4/2018
Oued ZA,100.0,94.9,94.9,4/4/2019
Oued ZA,29.8,94.9,28.2,4/4/2018
Mohamed V,39.2,239.5,93.9,4/4/2019
Mohamed V,53.9,239.5,129.1,4/4/2018
Idriss 1er,90.4,1129.6,1021.2,4/4/2019
Idriss 1er,80.9,1129.6,914.2,4/4/2018
Al Wahda,64.2,3522.25,2262.29,4/4/2019
Al Wahda,85.3,3522.25,3004.0,4/4/2018
El Kensera,91.7,216.4,198.4,4/4/2019
El Kensera,95.9,216.4,207.5,4/4/2018
Bin El Ouidane,65.9,1215.5,801.5,4/4/2019
Bin El Ouidane,54.3,1215.5,659.6,4/4/2018
Al Hanssali,61.4,668.2,410.0,4/4/2019
Al Hanssali,98.3,668.2,657.0,4/4/2018
Al Massira,23.8,2657.0,632.2,4/4/2019
Al Massira,23.0,2657.0,610.8,4/4/2018
Oued El Makhazine,95.5,672.9,642.6,5/4/2019
Oued El Makhazine,99.0,672.9,666.3,5/4/2018
Hassan II,70.1,392.3,274.9,5/4/2019
Hassan II,38.6,392.3,151.5,5/4/2018
Oued ZA,100.0,94.9,94.9,5/4/2019
Oued ZA,29.9,94.9,28.3,5/4/2018
Mohamed V,38.8,239.5,92.9,5/4/2019
Mohamed V,54.3,239.5,130.0,5/4/2018
Idriss 1er,90.5,1129.6,1022.8,5/4/2019
Idriss 1er,81.2,1129.6,916.7,5/4/2018
Al Wahda,64.1,3522.25,2259.48,5/4/2019
Al Wahda,85.4,3522.25,3007.4,5/4/2018
El Kensera,91.5,216.4,198.1,5/4/2019
El Kensera,96.0,216.4,207.7,5/4/2018
Bin El Ouidane,66.3,1215.5,805.7,5/4/2019
Bin El Ouidane,54.5,1215.5,661.9,5/4/2018
Al Hanssali,62.0,668.2,413.9,5/4/2019
Al Hanssali,98.3,668.2,657.0,5/4/2018
Al Massira,23.8,2657.0,632.2,5/4/2019
Al Massira,22.9,2657.0,609.7,5/4/2018
Oued El Makhazine,95.7,672.9,643.6,6/4/2019
Oued El Makhazine,98.3,672.9,661.6,6/4/2018
Hassan II,70.1,392.3,275.0,6/4/2019
Hassan II,38.8,392.3,152.0,6/4/2018
Oued ZA,100.0,94.9,94.9,6/4/2019
Oued ZA,30.0,94.9,28.4,6/4/2018
Mohamed V,38.7,239.5,92.8,6/4/2019
Mohamed V,54.5,239.5,130.5,6/4/2018
Idriss 1er,90.8,1129.6,1026.0,6/4/2019
Idriss 1er,81.6,1129.6,921.8,6/4/2018
Al Wahda,64.1,3522.25,2258.55,6/4/2019
Al Wahda,85.5,3522.25,3013.1,6/4/2018
El Kensera,91.8,216.4,198.6,6/4/2019
El Kensera,96.2,216.4,208.3,6/4/2018
Bin El Ouidane,66.6,1215.5,810.0,6/4/2019
Bin El Ouidane,54.6,1215.5,664.2,6/4/2018
Al Hanssali,62.9,668.2,420.0,6/4/2019
Al Hanssali,98.2,668.2,656.2,6/4/2018
Al Massira,23.7,2657.0,630.6,6/4/2019
Al Massira,22.9,2657.0,607.6,6/4/2018
Oued El Makhazine,96.0,672.9,646.1,7/4/2019
Oued El Makhazine,97.5,672.9,655.9,7/4/2018
Hassan II,70.1,392.3,275.1,7/4/2019
Hassan II,38.9,392.3,152.5,7/4/2018
Oued ZA,100.0,94.9,94.9,7/4/2019
Oued ZA,30.1,94.9,28.6,7/4/2018
Mohamed V,38.4,239.5,92.0,7/4/2019
Mohamed V,54.7,239.5,131.1,7/4/2018
Idriss 1er,91.0,1129.6,1028.1,7/4/2019
Idriss 1er,81.6,1129.6,921.8,7/4/2018
Al Wahda,64.2,3522.25,2262.29,7/4/2019
Al Wahda,85.6,3522.25,3015.4,7/4/2018
El Kensera,92.2,216.4,199.5,7/4/2019
El Kensera,96.4,216.4,208.6,7/4/2018
Bin El Ouidane,66.9,1215.5,813.4,7/4/2019
Bin El Ouidane,54.7,1215.5,664.8,7/4/2018
Al Hanssali,63.5,668.2,424.0,7/4/2019
Al Hanssali,98.3,668.2,656.7,7/4/2018
Al Massira,23.7,2657.0,629.5,7/4/2019
Al Massira,22.8,2657.0,605.0,7/4/2018
Oued El Makhazine,96.3,672.9,647.9,8/4/2019
Oued El Makhazine,96.9,672.9,652.3,8/4/2018
Hassan II,70.3,392.3,275.7,8/4/2019
Hassan II,39.0,392.3,152.8,8/4/2018
Oued ZA,100.0,94.9,94.9,8/4/2019
Oued ZA,30.1,94.9,28.6,8/4/2018
Mohamed V,39.1,239.5,93.7,8/4/2019
Mohamed V,54.9,239.5,131.4,8/4/2018
Idriss 1er,91.2,1129.6,1029.7,8/4/2019
Idriss 1er,82.5,1129.6,931.5,8/4/2018
Al Wahda,64.3,3522.25,2266.04,8/4/2019
Al Wahda,85.8,3522.25,3021.1,8/4/2018
El Kensera,92.9,216.4,201.0,8/4/2019
El Kensera,96.8,216.4,209.6,8/4/2018
Bin El Ouidane,67.2,1215.5,816.5,8/4/2019
Bin El Ouidane,54.9,1215.5,666.8,8/4/2018
Al Hanssali,63.9,668.2,426.6,8/4/2019
Al Hanssali,98.2,668.2,656.4,8/4/2018
Al Massira,23.7,2657.0,628.9,8/4/2019
Al Massira,22.6,2657.0,600.2,8/4/2018
Oued El Makhazine,96.5,672.9,649.4,9/4/2019
Oued El Makhazine,96.6,672.9,649.7,9/4/2018
Hassan II,70.3,392.3,276.0,9/4/2019
Hassan II,39.1,392.3,153.3,9/4/2018
Oued ZA,100.0,94.9,94.9,9/4/2019
Oued ZA,30.3,94.9,28.8,9/4/2018
Mohamed V,38.7,239.5,92.6,9/4/2019
Mohamed V,55.6,239.5,133.2,9/4/2018
Idriss 1er,91.3,1129.6,1031.3,9/4/2019
Idriss 1er,82.8,1129.6,935.6,9/4/2018
Al Wahda,64.5,3522.25,2270.73,9/4/2019
Al Wahda,86.1,3522.25,3032.4,9/4/2018
El Kensera,93.2,216.4,201.7,9/4/2019
El Kensera,97.3,216.4,210.5,9/4/2018
Bin El Ouidane,67.4,1215.5,819.3,9/4/2019
Bin El Ouidane,55.0,1215.5,668.4,9/4/2018
Al Hanssali,64.1,668.2,428.6,9/4/2019
Al Hanssali,98.6,668.2,658.8,9/4/2018
Al Massira,23.7,2657.0,628.9,9/4/2019
Al Massira,22.6,2657.0,601.3,9/4/2018
Oued El Makhazine,96.6,672.9,650.1,10/4/2019
Oued El Makhazine,96.0,672.9,646.1,10/4/2018
Hassan II,70.4,392.3,276.1,10/4/2019
Hassan II,39.2,392.3,154.0,10/4/2018
Oued ZA,100.0,94.9,94.9,10/4/2019
Oued ZA,30.4,94.9,28.9,10/4/2018
Mohamed V,38.7,239.5,92.6,10/4/2019
Mohamed V,55.2,239.5,132.3,10/4/2018
Idriss 1er,91.4,1129.6,1033.0,10/4/2019
Idriss 1er,83.4,1129.6,941.7,10/4/2018
Al Wahda,64.5,3522.25,2272.62,10/4/2019
Al Wahda,86.3,3522.25,3040.4,10/4/2018
El Kensera,93.4,216.4,202.1,10/4/2019
El Kensera,97.4,216.4,210.9,10/4/2018
Bin El Ouidane,67.6,1215.5,821.6,10/4/2019
Bin El Ouidane,55.1,1215.5,669.2,10/4/2018
Al Hanssali,64.4,668.2,430.5,10/4/2019
Al Hanssali,98.7,668.2,659.3,10/4/2018
Al Massira,23.7,2657.0,629.5,10/4/2019
Al Massira,22.5,2657.0,597.1,10/4/2018
Oued El Makhazine,96.7,672.9,650.8,11/4/2019
Oued El Makhazine,100.0,672.9,672.9,11/4/2018
Hassan II,70.4,392.3,276.2,11/4/2019
Hassan II,39.4,392.3,154.5,11/4/2018
Oued ZA,100.0,94.9,94.9,11/4/2019
Oued ZA,30.5,94.9,29.0,11/4/2018
Mohamed V,38.3,239.5,91.8,11/4/2019
Mohamed V,55.5,239.5,132.9,11/4/2018
Idriss 1er,91.6,1129.6,1034.6,11/4/2019
Idriss 1er,83.7,1129.6,945.3,11/4/2018
Al Wahda,64.6,3522.25,2275.44,11/4/2019
Al Wahda,87.4,3522.25,3077.0,11/4/2018
El Kensera,93.6,216.4,202.6,11/4/2019
El Kensera,97.8,216.4,211.6,11/4/2018
Bin El Ouidane,67.9,1215.5,824.8,11/4/2019
Bin El Ouidane,55.1,1215.5,669.7,11/4/2018
Al Hanssali,64.4,668.2,430.1,11/4/2019
Al Hanssali,98.7,668.2,659.3,11/4/2018
Al Massira,23.6,2657.0,627.3,11/4/2019
Al Massira,22.3,2657.0,591.9,11/4/2018
Oued El Makhazine,96.8,672.9,651.2,12/4/2019
Oued El Makhazine,100.0,672.9,672.9,12/4/2018
Hassan II,70.4,392.3,276.2,12/4/2019
Hassan II,39.9,392.3,156.4,12/4/2018
Oued ZA,100.0,94.9,94.9,12/4/2019
Oued ZA,30.7,94.9,29.1,12/4/2018
Mohamed V,38.2,239.5,91.5,12/4/2019
Mohamed V,55.9,239.5,133.8,12/4/2018
Idriss 1er,91.7,1129.6,1035.6,12/4/2019
Idriss 1er,85.2,1129.6,962.3,12/4/2018
Al Wahda,64.7,3522.25,2277.33,12/4/2019
Al Wahda,88.6,3522.25,3121.8,12/4/2018
El Kensera,93.7,216.4,202.8,12/4/2019
El Kensera,98.4,216.4,212.9,12/4/2018
Bin El Ouidane,68.1,1215.5,827.3,12/4/2019
Bin El Ouidane,55.2,1215.5,670.7,12/4/2018
Al Hanssali,64.8,668.2,433.2,12/4/2019
Al Hanssali,99.6,668.2,665.4,12/4/2018
Al Massira,23.6,2657.0,627.3,12/4/2019
Al Massira,22.1,2657.0,586.7,12/4/2018
Oued El Makhazine,96.8,672.9,651.5,13/4/2019
Oued El Makhazine,100.0,672.9,672.9,13/4/2018
Hassan II,70.4,392.3,276.2,13/4/2019
Hassan II,40.5,392.3,158.7,13/4/2018
Oued ZA,100.0,94.9,94.9,13/4/2019
Oued ZA,30.9,94.9,29.3,13/4/2018
Mohamed V,37.9,239.5,90.7,13/4/2019
Mohamed V,60.0,239.5,143.7,13/4/2018
Idriss 1er,91.8,1129.6,1037.3,13/4/2019
Idriss 1er,86.5,1129.6,977.4,13/4/2018
Al Wahda,64.7,3522.25,2277.33,13/4/2019
Al Wahda,89.4,3522.25,3147.2,13/4/2018
El Kensera,93.8,216.4,203.0,13/4/2019
El Kensera,99.0,216.4,214.2,13/4/2018
Bin El Ouidane,68.2,1215.5,829.3,13/4/2019
Bin El Ouidane,55.4,1215.5,673.9,13/4/2018
Al Hanssali,64.9,668.2,433.4,13/4/2019
Al Hanssali,100.0,668.2,668.8,13/4/2018
Al Massira,23.5,2657.0,625.2,13/4/2019
Al Massira,21.9,2657.0,581.5,13/4/2018
Oued El Makhazine,96.8,672.9,651.5,14/4/2019
Oued El Makhazine,100.0,672.9,672.9,14/4/2018
Hassan II,70.4,392.3,276.2,14/4/2019
Hassan II,41.2,392.3,161.8,14/4/2018
Oued ZA,100.0,94.9,94.9,14/4/2019
Oued ZA,30.9,94.9,29.4,14/4/2018
Mohamed V,37.4,239.5,89.5,14/4/2019
Mohamed V,62.7,239.5,150.2,14/4/2018
Idriss 1er,92.1,1129.6,1040.0,14/4/2019
Idriss 1er,88.5,1129.6,999.4,14/4/2018
Al Wahda,64.7,3522.25,2278.27,14/4/2019
Al Wahda,92.9,3522.25,3270.6,14/4/2018
El Kensera,93.9,216.4,203.2,14/4/2019
El Kensera,99.7,216.4,215.7,14/4/2018
Bin El Ouidane,68.1,1215.5,827.9,14/4/2019
Bin El Ouidane,55.9,1215.5,679.4,14/4/2018
Al Hanssali,65.0,668.2,434.2,14/4/2019
Al Hanssali,100.0,668.2,684.3,14/4/2018
Al Massira,23.5,2657.0,624.6,14/4/2019
Al Massira,21.7,2657.0,577.4,14/4/2018
Oued El Makhazine,96.9,672.9,651.9,15/4/2019
Oued El Makhazine,100.0,672.9,672.9,15/4/2018
Hassan II,70.4,392.3,276.2,15/4/2019
Hassan II,42.3,392.3,166.0,15/4/2018
Oued ZA,100.0,94.9,94.9,15/4/2019
Oued ZA,31.0,94.9,29.4,15/4/2018
Mohamed V,37.1,239.5,88.9,15/4/2019
Mohamed V,66.9,239.5,160.3,15/4/2018
Idriss 1er,92.3,1129.6,1042.7,15/4/2019
Idriss 1er,90.7,1129.6,1024.9,15/4/2018
Al Wahda,64.7,3522.25,2280.16,15/4/2019
Al Wahda,94.7,3522.25,3335.6,15/4/2018
El Kensera,94.0,216.4,203.3,15/4/2019
El Kensera,100.0,216.4,216.4,15/4/2018
Bin El Ouidane,68.5,1215.5,832.8,15/4/2019
Bin El Ouidane,56.4,1215.5,685.5,15/4/2018
Al Hanssali,65.0,668.2,434.4,15/4/2019
Al Hanssali,100.0,668.2,699.4,15/4/2018
Al Massira,23.5,2657.0,624.6,15/4/2019
Al Massira,21.8,2657.0,579.5,15/4/2018
Oued El Makhazine,96.9,672.9,652.3,16/4/2019
Oued El Makhazine,100.0,672.9,672.9,16/4/2018
Hassan II,70.9,392.3,278.3,16/4/2019
Hassan II,43.2,392.3,169.3,16/4/2018
Oued ZA,100.0,94.9,94.9,16/4/2019
Oued ZA,31.0,94.9,29.4,16/4/2018
Mohamed V,36.8,239.5,88.1,16/4/2019
Mohamed V,69.4,239.5,166.3,16/4/2018
Idriss 1er,92.5,1129.6,1044.8,16/4/2019
Idriss 1er,91.9,1129.6,1038.3,16/4/2018
Al Wahda,64.8,3522.25,2281.10,16/4/2019
Al Wahda,95.9,3522.25,3377.5,16/4/2018
El Kensera,94.0,216.4,203.5,16/4/2019
El Kensera,100.0,216.4,216.4,16/4/2018
Bin El Ouidane,68.6,1215.5,833.9,16/4/2019
Bin El Ouidane,57.0,1215.5,692.4,16/4/2018
Al Hanssali,64.8,668.2,433.2,16/4/2019
Al Hanssali,100.0,668.2,702.7,16/4/2018
Al Massira,23.4,2657.0,622.5,16/4/2019
Al Massira,22.1,2657.0,587.7,16/4/2018
Oued El Makhazine,96.9,672.9,652.3,17/4/2019
Oued El Makhazine,100.0,672.9,672.9,17/4/2018
Hassan II,70.9,392.3,278.3,17/4/2019
Hassan II,43.6,392.3,171.2,17/4/2018
Oued ZA,100.0,94.9,94.9,17/4/2019
Oued ZA,30.9,94.9,29.4,17/4/2018
Mohamed V,35.9,239.5,85.9,17/4/2019
Mohamed V,72.0,239.5,172.4,17/4/2018
Idriss 1er,92.7,1129.6,1047.5,17/4/2019
Idriss 1er,92.8,1129.6,1048.1,17/4/2018
Al Wahda,64.8,3522.25,2281.10,17/4/2019
Al Wahda,96.3,3522.25,3390.7,17/4/2018
El Kensera,94.1,216.4,203.7,17/4/2019
El Kensera,100.0,216.4,216.4,17/4/2018
Bin El Ouidane,68.7,1215.5,835.4,17/4/2019
Bin El Ouidane,57.5,1215.5,699.0,17/4/2018
Al Hanssali,64.6,668.2,431.6,17/4/2019
Al Hanssali,100.0,668.2,702.7,17/4/2018
Al Massira,23.4,2657.0,621.4,17/4/2019
Al Massira,22.2,2657.0,588.8,17/4/2018
Oued El Makhazine,96.9,672.9,651.9,18/4/2019
Oued El Makhazine,100.0,672.9,672.9,18/4/2018
Hassan II,70.4,392.3,276.3,18/4/2019
Hassan II,44.0,392.3,172.5,18/4/2018
Oued ZA,100.0,94.9,94.9,18/4/2019
Oued ZA,31.0,94.9,29.4,18/4/2018
Mohamed V,35.4,239.5,84.8,18/4/2019
Mohamed V,73.5,239.5,176.1,18/4/2018
Idriss 1er,92.9,1129.6,1049.7,18/4/2019
Idriss 1er,93.7,1129.6,1058.9,18/4/2018
Al Wahda,64.7,3522.25,2280.16,18/4/2019
Al Wahda,96.2,3522.25,3388.3,18/4/2018
El Kensera,94.2,216.4,203.9,18/4/2019
El Kensera,100.0,216.4,216.4,18/4/2018
Bin El Ouidane,68.7,1215.5,835.1,18/4/2019
Bin El Ouidane,58.0,1215.5,705.2,18/4/2018
Al Hanssali,64.5,668.2,430.9,18/4/2019
Al Hanssali,100.0,668.2,701.6,18/4/2018
Al Massira,23.3,2657.0,620.4,18/4/2019
Al Massira,22.1,2657.0,588.3,18/4/2018
Oued El Makhazine,96.9,672.9,651.9,19/4/2019
Oued El Makhazine,100.0,672.9,672.9,19/4/2018
Hassan II,70.4,392.3,276.3,19/4/2019
Hassan II,44.4,392.3,174.1,19/4/2018
Oued ZA,100.0,94.9,94.9,19/4/2019
Oued ZA,31.0,94.9,29.4,19/4/2018
Mohamed V,35.2,239.5,84.3,19/4/2019
Mohamed V,74.9,239.5,179.5,19/4/2018
Idriss 1er,92.9,1129.6,1049.1,19/4/2019
Idriss 1er,94.3,1129.6,1065.5,19/4/2018
Al Wahda,64.7,3522.25,2278.27,19/4/2019
Al Wahda,95.6,3522.25,3367.9,19/4/2018
El Kensera,94.3,216.4,204.1,19/4/2019
El Kensera,99.4,216.4,215.1,19/4/2018
Bin El Ouidane,68.6,1215.5,834.2,19/4/2019
Bin El Ouidane,58.4,1215.5,710.1,19/4/2018
Al Hanssali,64.5,668.2,431.1,19/4/2019
Al Hanssali,100.0,668.2,701.1,19/4/2018
Al Massira,23.3,2657.0,620.4,19/4/2019
Al Massira,22.3,2657.0,592.4,19/4/2018
Oued El Makhazine,97.0,672.9,653.0,20/4/2019
Oued El Makhazine,100.0,672.9,672.9,20/4/2018
Hassan II,70.4,392.3,276.3,20/4/2019
Hassan II,44.6,392.3,175.1,20/4/2018
Oued ZA,100.0,94.9,94.9,20/4/2019
Oued ZA,31.0,94.9,29.5,20/4/2018
Mohamed V,34.9,239.5,83.5,20/4/2019
Mohamed V,76.5,239.5,183.3,20/4/2018
Idriss 1er,93.0,1129.6,1050.2,20/4/2019
Idriss 1er,95.0,1129.6,1073.1,20/4/2018
Al Wahda,64.7,3522.25,2280.16,20/4/2019
Al Wahda,94.8,3522.25,3339.2,20/4/2018
El Kensera,94.2,216.4,203.9,20/4/2019
El Kensera,98.1,216.4,212.3,20/4/2018
Bin El Ouidane,68.6,1215.5,834.2,20/4/2019
Bin El Ouidane,58.9,1215.5,715.5,20/4/2018
Al Hanssali,64.6,668.2,431.6,20/4/2019
Al Hanssali,100.0,668.2,698.9,20/4/2018
Al Massira,23.3,2657.0,620.4,20/4/2019
Al Massira,22.4,2657.0,595.0,20/4/2018
Oued El Makhazine,97.1,672.9,653.3,21/4/2019
Oued El Makhazine,100.0,672.9,672.9,21/4/2018
Hassan II,70.4,392.3,276.3,21/4/2019
Hassan II,44.6,392.3,175.1,21/4/2018
Oued ZA,100.0,94.9,94.9,21/4/2019
Oued ZA,31.0,94.9,29.5,21/4/2018
Mohamed V,34.4,239.5,82.4,21/4/2019
Mohamed V,76.5,239.5,183.3,21/4/2018
Idriss 1er,93.1,1129.6,1051.8,21/4/2019
Idriss 1er,95.0,1129.6,1073.1,21/4/2018
Al Wahda,64.8,3522.25,2281.10,21/4/2019
Al Wahda,94.8,3522.25,3339.2,21/4/2018
El Kensera,94.3,216.4,204.1,21/4/2019
El Kensera,98.1,216.4,212.3,21/4/2018
Bin El Ouidane,68.5,1215.5,833.1,21/4/2019
Bin El Ouidane,58.9,1215.5,715.5,21/4/2018
Al Hanssali,64.8,668.2,433.0,21/4/2019
Al Hanssali,100.0,668.2,698.9,21/4/2018
Al Massira,23.3,2657.0,620.4,21/4/2019
Al Massira,22.4,2657.0,595.0,21/4/2018
Oued El Makhazine,97.4,672.9,655.1,22/4/2019
Oued El Makhazine,100.0,672.9,672.9,22/4/2018
Hassan II,70.5,392.3,276.5,22/4/2019
Hassan II,45.0,392.3,176.6,22/4/2018
Oued ZA,100.0,94.9,94.9,22/4/2019
Oued ZA,31.1,94.9,29.5,22/4/2018
Mohamed V,34.3,239.5,82.3,22/4/2019
Mohamed V,78.6,239.5,188.3,22/4/2018
Idriss 1er,93.2,1129.6,1052.9,22/4/2019
Idriss 1er,96.0,1129.6,1084.6,22/4/2018
Al Wahda,64.9,3522.25,2284.88,22/4/2019
Al Wahda,93.0,3522.25,3276.5,22/4/2018
El Kensera,94.5,216.4,204.4,22/4/2019
El Kensera,97.3,216.4,210.5,22/4/2018
Bin El Ouidane,68.5,1215.5,832.8,22/4/2019
Bin El Ouidane,59.6,1215.5,725.0,22/4/2018
Al Hanssali,64.8,668.2,432.8,22/4/2019
Al Hanssali,100.0,668.2,690.8,22/4/2018
Al Massira,23.3,2657.0,620.4,22/4/2019
Al Massira,22.3,2657.0,592.9,22/4/2018
Oued El Makhazine,98.3,672.9,661.3,23/4/2019
Oued El Makhazine,100.0,672.9,672.9,23/4/2018
Hassan II,70.5,392.3,276.5,23/4/2019
Hassan II,45.3,392.3,177.7,23/4/2018
Oued ZA,100.0,94.9,94.9,23/4/2019
Oued ZA,31.1,94.9,29.6,23/4/2018
Mohamed V,34.2,239.5,81.9,23/4/2019
Mohamed V,79.4,239.5,190.3,23/4/2018
Idriss 1er,93.7,1129.6,1058.4,23/4/2019
Idriss 1er,96.7,1129.6,1091.8,23/4/2018
Al Wahda,65.2,3522.25,2298.16,23/4/2019
Al Wahda,92.1,3522.25,3242.5,23/4/2018
El Kensera,94.5,216.4,204.6,23/4/2019
El Kensera,97.1,216.4,210.1,23/4/2018
Bin El Ouidane,68.7,1215.5,834.5,23/4/2019
Bin El Ouidane,60.0,1215.5,729.7,23/4/2018
Al Hanssali,64.8,668.2,433.0,23/4/2019
Al Hanssali,100.0,668.2,689.2,23/4/2018
Al Massira,23.2,2657.0,615.6,23/4/2019
Al Massira,22.4,2657.0,596.1,23/4/2018
Oued El Makhazine,99.7,672.9,670.7,24/4/2019
Oued El Makhazine,100.0,672.9,672.9,24/4/2018
Hassan II,70.5,392.3,276.5,24/4/2019
Hassan II,45.5,392.3,178.4,24/4/2018
Oued ZA,100.0,94.9,94.9,24/4/2019
Oued ZA,31.1,94.9,29.6,24/4/2018
Mohamed V,34.7,239.5,83.2,24/4/2019
